,Type,Date,Num,Memo,Name,Item,Qty,U/M,Sales Price,Amount,Balance
,Invoice,8/31/2023,17548,LPT/2 CASS,JC Wholesale,36361 (LPT/2 CASS),1,,1250,1250,17900
,Invoice,8/31/2023,17548,LPT/2 CASS,JC Wholesale,36360 (LPT/2 CASS),1,,1250,1250,19150
,Invoice,8/31/2023,17548,3 CASS,JC Wholesale,36402 (3 CASS),1,,1250,1250,20400
,Invoice,8/31/2023,17548,LPT/2 CASS,JC Wholesale,36362 (LPT/2 CASS),1,,1250,1250,21650
,Invoice,8/31/2023,17548,1 LCT/2 CASS,JC Wholesale,36343 (1 LCT/2 CASS),1,,1250,1250,22900
,Invoice,8/31/2023,17548,3 CASS,JC Wholesale,36400 (3 CASS),1,,1250,1250,24150
,Invoice,8/31/2023,17548,3 CASS,JC Wholesale,36398 (3 CASS),1,,1250,1250,25400
,Invoice,8/31/2023,17548,3 CASS/LCT,JC Wholesale,36403 (3 CASS/LCT),1,,1250,1250,26650
,Invoice,8/31/2023,17548,3 CASS,JC Wholesale,36401 (3 CASS),1,,1250,1250,27900
,Invoice,8/31/2023,17548,1 LPT/2 CASS,JC Wholesale,36349 (1 LPT/2 CASS),1,,1250,1250,29150
,Invoice,8/31/2023,17548,3/CASS,JC Wholesale,36346 (3/CASS),1,,250,250,29400
,Invoice,8/31/2023,17548,7/26/2023,JC Wholesale,36058,1,,250,250,29650
,Invoice,8/31/2023,17548,3 CASS,JC Wholesale,36399 (3 CASS),1,,1100,1100,30750
,Invoice,8/31/2023,17548,3 CASS,JC Wholesale,36407 (3 CASS),1,,1100,1100,31850
,Invoice,8/31/2023,17548,7/26/2023,JC Wholesale,37083,1,,1100,1100,32950
,Invoice,9/28/2023,17647,4 CASS,JC Wholesale,37398 (4 CASS),1,,250,250,33200
,Invoice,9/28/2023,17647,2 CASS,JC Wholesale,37432 (2 CASS),1,,250,250,33450
,Invoice,9/28/2023,17647,4 CASS,JC Wholesale,37436 (4 CASS),1,,250,250,33700
,Invoice,9/28/2023,17647,4 CASS,JC Wholesale,37450 (4 CASS),1,,250,250,33950
,Invoice,9/28/2023,17647,4 CASS,JC Wholesale,37461 (4 CASS),1,,250,250,34200
,Invoice,9/28/2023,17647,,JC Wholesale,37490,1,,250,250,34450
,Invoice,9/28/2023,17647,,JC Wholesale,37493,1,,250,250,34700
,Invoice,9/28/2023,17647,,JC Wholesale,PA0092,1,,250,250,34950
,Invoice,9/28/2023,17647,,JC Wholesale,PA0671,1,,250,250,35200
,Invoice,9/28/2023,17647,4 CASS,JC Wholesale,37832 (4 CASS),1,,250,250,35450
,Invoice,9/28/2023,17647,,JC Wholesale,PA0667,1,,250,250,35700
,Invoice,9/28/2023,17647,4 CASS,JC Wholesale,37428 (4 CASS),1,,250,250,35950
,Invoice,9/28/2023,17647,,JC Wholesale,36140,1,,250,250,36200
,Invoice,9/28/2023,17647,,JC Wholesale,38085,1,,150,150,36350
,Invoice,9/28/2023,17647,,JC Wholesale,38087,1,,150,150,36500
,Invoice,9/28/2023,17647,,JC Wholesale,38080,1,,150,150,36650
,Invoice,9/28/2023,17647,,JC Wholesale,PA0672,1,,250,250,36900
,Invoice,9/28/2023,17647,2 CASS,JC Wholesale,37433 (2 CASS),1,,250,250,37150
,Invoice,4/18/2024,17773,4 TRAYS  NOV 2016,JC Wholesale,39806 (4 TRAYS  NOV 2016),1,,200,200,37350
,Invoice,4/18/2024,17773,4 TRAYS  OCT 2016,JC Wholesale,39815 (4 TRAYS  OCT 2016),1,,200,200,37550
,Invoice,4/18/2024,17773,4 TRAYS  OCT 2016,JC Wholesale,39818 (4 TRAYS  OCT 2016),1,,200,200,37750
,Invoice,4/18/2024,17773,4 TRAYS  NOV 2016,JC Wholesale,39821 (4 TRAYS  NOV 2016),1,,200,200,37950
,Invoice,4/18/2024,17773,4 TRAYS  NOV 2016,JC Wholesale,39824 (4 TRAYS  NOV 2016),1,,200,200,38150
,Invoice,4/18/2024,17773,"ADF DUP, PRINT SCAN",JC Wholesale,"40831 (ADF DUP, PRINT SCAN)",1,,1250,1250,39400
,Invoice,4/18/2024,17773,"ADF DUP, PRINT SCAN",JC Wholesale,"40839 (ADF DUP, PRINT SCAN)",1,,1250,1250,40650
,Invoice,4/18/2024,17773,A D P S  NO FINISHER,JC Wholesale,40610 (A D P S  NO FINISHER),1,,1800,1800,42450
,Credit Memo,4/18/2024,17832,Konica Minolta C1060 (trade in) applied to #17773,JC Wholesale,CREDIT,-1,,2250,-2250,40200
,Credit Memo,4/18/2024,17832,freight for C1060,JC Wholesale,CREDIT,-1,,300,-300,39900
Total JC Wholesale,,,,,,,102,,,39900,39900
JIUCHENG INTERNATIONAL INC,,,,,,,,,,,
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,25009,1,,150,150,150
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,25012,1,,150,150,300
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,25019,1,,150,150,450
,Invoice,6/15/2022,16986,2 ROLLS,JIUCHENG INTERNATIONAL INC,24844 (2 ROLLS),1,,900,900,1350
,Invoice,6/15/2022,16986,1 ROLL,JIUCHENG INTERNATIONAL INC,25002 (1 ROLL),1,,800,800,2150
,Invoice,6/15/2022,16986,1 ROLL,JIUCHENG INTERNATIONAL INC,24270 (1 ROLL),1,,1700,1700,3850
,Invoice,6/15/2022,16986,2 ROLLS,JIUCHENG INTERNATIONAL INC,24766 (2 ROLLS),1,,1900,1900,5750
,Invoice,6/15/2022,16986,2 ROLLS,JIUCHENG INTERNATIONAL INC,24847 (2 ROLLS),1,,1900,1900,7650
,Invoice,6/15/2022,16986,2 ROLLS,JIUCHENG INTERNATIONAL INC,24849 (2 ROLLS),1,,1900,1900,9550
,Invoice,6/15/2022,16986,2 ROLLS,JIUCHENG INTERNATIONAL INC,24848 (2 ROLLS),1,,2300,2300,11850
,Invoice,6/15/2022,16986,2 ROLLS,JIUCHENG INTERNATIONAL INC,24703 (2 ROLLS),1,,3400,3400,15250
,Invoice,6/15/2022,16986,2 ROLLS,JIUCHENG INTERNATIONAL INC,24978 (2 ROLLS),1,,3400,3400,18650
,Invoice,6/15/2022,16986,2 ROLLS,JIUCHENG INTERNATIONAL INC,24979 (2 ROLLS),1,,3400,3400,22050
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,24691,1,,300,300,22350
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,24990,1,,300,300,22650
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,24913,1,,500,500,23150
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,23945,1,,650,650,23800
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,24526,1,,650,650,24450
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,24954,1,,450,450,24900
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,24527,1,,800,800,25700
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,24810,1,,900,900,26600
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,24886,1,,900,900,27500
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,24941,1,,900,900,28400
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,24871,1,,50,50,28450
,Invoice,6/15/2022,16986,DRAWER WON'T OPEN,JIUCHENG INTERNATIONAL INC,24986 (DRAWER WON'T OPEN),1,,1900,1900,30350
,Invoice,6/15/2022,16986,"6 ROLLS W/FIERY 24663, SCANNER 24664",JIUCHENG INTERNATIONAL INC,"24662 (6 ROLLS W/FIERY 24663, SCANNER 24664)",1,,2200,2200,32550
,Invoice,6/15/2022,16986,FIERY W/24662,JIUCHENG INTERNATIONAL INC,24663 (FIERY W/24662),1,,0,0,32550
,Invoice,6/15/2022,16986,SCANNER W/24662,JIUCHENG INTERNATIONAL INC,24664 (SCANNER W/24662),1,,0,0,32550
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,24961,1,,200,200,32750
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,24994,1,,400,400,33150
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,24995,1,,400,400,33550
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,24998,1,,400,400,33950
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,25000,1,,400,400,34350
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,25001,1,,400,400,34750
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,25013,1,,400,400,35150
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,24963,1,,400,400,35550
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,24996,1,,400,400,35950
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,24830,1,,250,250,36200
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,24827,1,,250,250,36450
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,24826,1,,250,250,36700
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,24828,1,,250,250,36950
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,24831,1,,300,300,37250
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,24484,1,,300,300,37550
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,24899,1,,250,250,37800
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,24485,1,,250,250,38050
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,25014,1,,250,250,38300
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,24916,1,,250,250,38550
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,24920,1,,250,250,38800
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,24966,1,,350,350,39150
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,24965,1,,350,350,39500
,Invoice,6/15/2022,16986,W/MXFN19,JIUCHENG INTERNATIONAL INC,24589,1,,900,900,40400
,Invoice,6/15/2022,16986,W/MXFN19,JIUCHENG INTERNATIONAL INC,24932,1,,900,900,41300
,Invoice,6/15/2022,16986,W/MXFN19,JIUCHENG INTERNATIONAL INC,24933,1,,900,900,42200
,Invoice,6/15/2022,16986,W/MXFN19,JIUCHENG INTERNATIONAL INC,24934,1,,900,900,43100
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,24935,1,,900,900,44000
,Invoice,6/15/2022,16986,W/MXFN19 24912,JIUCHENG INTERNATIONAL INC,24911 (W/MXFN19 24912),1,,900,900,44900
,Invoice,6/15/2022,16986,FINISHER W/24911,JIUCHENG INTERNATIONAL INC,24912 (FINISHER W/24911),1,,0,0,44900
,Invoice,6/15/2022,16986,W/ZFN4,JIUCHENG INTERNATIONAL INC,23176,1,,500,500,45400
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,24191,1,,500,500,45900
,Invoice,6/15/2022,16986,W/PRO80-14 25017,JIUCHENG INTERNATIONAL INC,24795 (W/PRO80-14 25017),1,,850,850,46750
,Invoice,6/15/2022,16986,FIERY W/24795,JIUCHENG INTERNATIONAL INC,25017 (FIERY W/24795),1,,0,0,46750
,Invoice,6/15/2022,16986,FINISHER W/24795,JIUCHENG INTERNATIONAL INC,24796,1,,0,0,46750
,Invoice,6/15/2022,16986,"W/AFN02 24884, RCF 24885, PRO80-14 24984 NO FUSER/NO WASTE CONTAINER",JIUCHENG INTERNATIONAL INC,"24883 (W/AFN02 24884, RCF 24885, PRO80-14 24984 NO FUSER/NO WASTE CONTAINER)",1,,850,850,47600
,Invoice,6/15/2022,16986,FINISHER W/24883,JIUCHENG INTERNATIONAL INC,24884 (FINISHER W/24883),1,,0,0,47600
,Invoice,6/15/2022,16986,LCT W/24883,JIUCHENG INTERNATIONAL INC,24885 (LCT W/24883),1,,0,0,47600
,Invoice,6/15/2022,16986,FIERY W/24883,JIUCHENG INTERNATIONAL INC,24984 (FIERY W/24883),1,,0,0,47600
,Invoice,6/15/2022,16986,LOADING,JIUCHENG INTERNATIONAL INC,LOADING,1,,1600,1600,49200
,Invoice,6/15/2022,16986,FREIGHT (TBD),JIUCHENG INTERNATIONAL INC,FREIGHT,1,,0,0,49200
,Invoice,6/15/2022,16986,2 ROLLS,JIUCHENG INTERNATIONAL INC,25253 (2 ROLLS),1,,2300,2300,51500
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,25252,1,,200,200,51700
,Invoice,6/15/2022,16986,FINISHER W/MXM654,JIUCHENG INTERNATIONAL INC,SHARP,1,,0,0,51700
,Invoice,6/15/2022,16986,FINISHER W/MXM754,JIUCHENG INTERNATIONAL INC,SHARP,1,,0,0,51700
,Invoice,6/15/2022,16986,FINISHER W/MXM754,JIUCHENG INTERNATIONAL INC,SHARP,1,,0,0,51700
,Invoice,6/15/2022,16986,FINISHER W/MXM754,JIUCHENG INTERNATIONAL INC,SHARP,1,,0,0,51700
,Invoice,6/15/2022,16986,FINISHER W/23176,JIUCHENG INTERNATIONAL INC,XEROX,1,,0,0,51700
,Invoice,6/15/2022,16986,LCT W/24795,JIUCHENG INTERNATIONAL INC,XEROX,1,,0,0,51700
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,25265,1,,150,150,51850
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,25257,1,,400,400,52250
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,25158,1,,250,250,52500
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,RICOH,1,,400,400,52900
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,RICOH,1,,400,400,53300
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,25192,1,,500,500,53800
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,SHARP,1,,450,450,54250
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,25166,1,,400,400,54650
,Invoice,6/15/2022,16986,TAG 22631,JIUCHENG INTERNATIONAL INC,SHARP,1,,900,900,55550
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,25197,1,,400,400,55950
,Invoice,6/15/2022,16986,6/7/2022,JIUCHENG INTERNATIONAL INC,25155,1,,450,450,56400
Total JIUCHENG INTERNATIONAL INC,,,,,,,87,,,56400,56400
JJ International FZC,,,,,,,,,,,
,Credit Memo,3/16/2021,16263,Credit wire fee from 3/16/21 payment (applied to # 16257),JJ International FZC,CREDIT,-1,,40,-40,-40
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,12879,1,,550,550,510
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,12916,1,,50,50,560
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,12915,1,,50,50,610
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,13002,1,,50,50,660
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,13003,1,,50,50,710
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,13006,1,,50,50,760
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,10809,1,,50,50,810
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,12220,1,,50,50,860
,Invoice,3/30/2021,16257,"W/FS-521 9783, PF-702 9784",JJ International FZC,9782,1,,300,300,1160
,Invoice,3/30/2021,16257,FINISHER W/TAG 9782,JJ International FZC,9783,1,,0,0,1160
,Invoice,3/30/2021,16257,LCT W/TAG 9782,JJ International FZC,9784,1,,0,0,1160
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,12693,1,,75,75,1235
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,10717,1,,50,50,1285
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,12153,1,,50,50,1335
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,2865,1,,50,50,1385
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,5479,1,,50,50,1435
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,6204,1,,50,50,1485
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,8975,1,,100,100,1585
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,12099,1,,25,25,1610
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,12135,1,,25,25,1635
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,12137,1,,25,25,1660
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,12226,1,,50,50,1710
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,12497,1,,50,50,1760
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,12777,1,,50,50,1810
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,11131,1,,25,25,1835
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,12229,1,,25,25,1860
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,12950,1,,25,25,1885
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,12951,1,,25,25,1910
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,12955,1,,25,25,1935
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,12145,1,,25,25,1960
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,12487,1,,25,25,1985
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,7450,1,,25,25,2010
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,4034,1,,25,25,2035
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,10476,1,,50,50,2085
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,4014,1,,50,50,2135
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,8584,1,,50,50,2185
,Invoice,3/30/2021,16257,3 TRAYS,JJ International FZC,3598,1,,150,150,2335
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,11138,1,,150,150,2485
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,9756,1,,150,150,2635
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,4016,1,,150,150,2785
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,94078,1,,150,150,2935
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,12833,1,,500,500,3435
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,9109,1,,50,50,3485
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,11804,1,,75,75,3560
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,11803,1,,75,75,3635
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,12772,1,,75,75,3710
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,12773,1,,75,75,3785
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,12697,1,,75,75,3860
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,12770,1,,125,125,3985
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,12774,1,,125,125,4110
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,12775,1,,125,125,4235
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,12313,1,,125,125,4360
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,12699,1,,125,125,4485
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,12768,1,,125,125,4610
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,12769,1,,125,125,4735
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,12771,1,,125,125,4860
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,12776,1,,125,125,4985
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,13058,1,,125,125,5110
,Invoice,3/30/2021,16257,4 TRAYS/DF/FIN B56 W/B5F0-1 12722,JJ International FZC,12723,1,,125,125,5235
,Invoice,3/30/2021,16257,4 TRAYS/DF/IN-FIN B56,JJ International FZC,12726,1,,125,125,5360
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,10093,1,,75,75,5435
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,10094,1,,75,75,5510
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,10101,1,,75,75,5585
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,10538,1,,75,75,5660
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,10539,1,,75,75,5735
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,10743,1,,75,75,5810
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,10746,1,,75,75,5885
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,10930,1,,75,75,5960
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,9969,1,,75,75,6035
,Invoice,3/30/2021,16257,"RAD,DUP,PRINT/SCAN, 4 TRAYS",JJ International FZC,85300,1,,75,75,6110
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,10741,1,,75,75,6185
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,10742,1,,75,75,6260
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,10744,1,,75,75,6335
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,10747,1,,75,75,6410
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,10922,1,,75,75,6485
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,94554,1,,75,75,6560
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,12419,1,,150,150,6710
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,10341,1,,50,50,6760
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,8962,1,,50,50,6810
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,CANON,1,,75,75,6885
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,CANON,1,,75,75,6960
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,CANON,1,,150,150,7110
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,CANON,1,,75,75,7185
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,RISO,1,,1000,1000,8185
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,RISO,1,,1000,1000,9185
,Invoice,3/30/2021,16257,S/NCGF737362,JJ International FZC,TOSHIBA,1,,150,150,9335
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,XEROX,1,,75,75,9410
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,XEROX,1,,75,75,9485
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,XEROX,1,,75,75,9560
,Invoice,3/30/2021,16257,LOADING,JJ International FZC,LOADING,1,,1400,1400,10960
,Invoice,3/30/2021,16257,FREIGHT,JJ International FZC,FREIGHT,1,,2600,2600,13560
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,13525,1,,800,800,14360
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,13526,1,,800,800,15160
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,13527,1,,800,800,15960
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,13524,1,,800,800,16760
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,13248,1,,800,800,17560
,Invoice,3/30/2021,16257,0,JJ International FZC,12956,1,,50,50,17610
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,13279,1,,75,75,17685
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,13268,1,,75,75,17760
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,13267,1,,125,125,17885
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,13278,1,,125,125,18010
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,8965,1,,75,75,18085
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,13494,1,,700,700,18785
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,RISO,1,,1000,1000,19785
,Invoice,3/30/2021,16257,FINISHER,JJ International FZC,RICOH,1,,0,0,19785
,Invoice,3/30/2021,16257,S/N CRL510619,JJ International FZC,TOSHIBA,1,,50,50,19835
,Invoice,3/30/2021,16257,3/15/2021,JJ International FZC,RICOH,1,,75,75,19910
,Credit Memo,4/12/2021,16297,Credit wire fee from 4/12/21 payment (applied to #16257),JJ International FZC,CREDIT,-1,,40,-40,19870
,Credit Memo,5/19/2021,16350,Credit wire fees from 5/19/2021 (applied to #16337),JJ International FZC,CREDIT,-1,,40,-40,19830
,Invoice,5/21/2021,16337,NO FINISHER,JJ International FZC,14065,1,,900,900,20730
,Invoice,5/21/2021,16337,5/12/2021,JJ International FZC,13791,1,,100,100,20830
,Invoice,5/21/2021,16337,5/12/2021,JJ International FZC,14035,1,,100,100,20930
,Invoice,5/21/2021,16337,5/12/2021,JJ International FZC,14574,1,,225,225,21155
,Invoice,5/21/2021,16337,5/12/2021,JJ International FZC,10948,1,,50,50,21205
,Invoice,5/21/2021,16337,5/12/2021,JJ International FZC,14016,1,,50,50,21255
,Invoice,5/21/2021,16337,5/12/2021,JJ International FZC,12646,1,,25,25,21280
,Invoice,5/21/2021,16337,4 CASS - NO FINISHER,JJ International FZC,12658,1,,25,25,21305
,Invoice,5/21/2021,16337,4 CASS - NO FINISHER,JJ International FZC,12664,1,,50,50,21355
,Invoice,5/21/2021,16337,5/12/2021,JJ International FZC,14139,1,,100,100,21455
,Invoice,5/21/2021,16337,5/12/2021,JJ International FZC,6452,1,,25,25,21480
,Invoice,5/21/2021,16337,5/12/2021,JJ International FZC,7832,1,,50,50,21530
,Invoice,5/21/2021,16337,5/12/2021,JJ International FZC,12315,1,,50,50,21580
,Invoice,5/21/2021,16337,4 CASS/DF EXIT TRAY DAMAGED NO METER,JJ International FZC,12719,1,,50,50,21630
,Invoice,5/21/2021,16337,4 TRAYS/DF NO METER,JJ International FZC,12725,1,,50,50,21680
,Invoice,5/21/2021,16337,4 TRAYS/DF/NO FIN NO HD,JJ International FZC,12735,1,,50,50,21730
,Invoice,5/21/2021,16337,5/12/2021,JJ International FZC,14239,1,,100,100,21830
,Invoice,5/21/2021,16337,5/12/2021,JJ International FZC,14503,1,,100,100,21930
,Invoice,5/21/2021,16337,5/12/2021,JJ International FZC,14504,1,,100,100,22030
,Invoice,5/21/2021,16337,5/12/2021,JJ International FZC,14505,1,,100,100,22130
,Invoice,5/21/2021,16337,5/12/2021,JJ International FZC,14506,1,,100,100,22230
,Invoice,5/21/2021,16337,5/12/2021,JJ International FZC,14508,1,,100,100,22330
,Invoice,5/21/2021,16337,5/12/2021,JJ International FZC,14509,1,,100,100,22430
,Invoice,5/21/2021,16337,5/12/2021,JJ International FZC,14510,1,,100,100,22530
,Invoice,5/21/2021,16337,5/12/2021,JJ International FZC,14511,1,,100,100,22630
,Invoice,5/21/2021,16337,5/12/2021,JJ International FZC,14512,1,,100,100,22730
,Invoice,5/21/2021,16337,5/12/2021,JJ International FZC,14513,1,,100,100,22830
